rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
1269,31.111,33.889,39.444,65.278,90.556,66.111,43.611,36.667,32.778,34.444,39.444,45.556,88.889,76.389,76.667,90.556,43.611,37.222,38.056,42.778,52.778,90.556,74.167,74.722,74.167,83.889,43.611,40,45.556,85,72.222,70.833,72.222,72.5,73.056,80.278,42.5,48.889,91.389,66.944,66.944,67.222,68.333,70.556,82.5,44.444,73.056,68.056,63.611,62.5,61.389,62.222,63.333,67.778,47.5,78.889,62.222,59.444,56.111,54.444,55.278,54.444,57.5,68.056,63.056,59.722,55.833,53.889,52.5,51.111,49.444,47.222,81.111,60,53.611,50.278,48.333,47.222,45.278,41.944,37.778,I
1270,90.278,91.667,92.778,92.222,91.944,90.833,92.5,85.556,40.278,90.556,93.333,92.5,93.056,91.389,92.222,90.278,88.611,79.167,48.889,55.278,75.833,91.944,92.5,91.111,91.111,87.778,87.778,43.611,48.333,53.056,57.5,61.111,63.056,68.056,71.389,73.333,39.444,43.611,48.056,51.944,56.667,58.889,64.167,68.333,71.111,35,39.167,44.167,48.056,53.333,56.667,62.222,65.833,69.722,30.556,35.556,40.278,43.611,48.611,52.222,59.722,65,70,28.333,32.5,35.833,39.444,44.167,48.889,55.556,63.889,71.111,26.944,29.722,30.833,34.444,37.778,43.056,51.389,64.444,50,J
1271,46.111,87.222,95,96.111,96.111,92.778,63.889,47.222,38.889,52.5,87.222,95.278,96.389,96.667,94.722,71.667,61.944,46.944,59.167,87.222,95.556,96.667,97.222,96.667,95.556,90.556,58.889,69.722,91.667,96.389,97.222,97.778,97.222,96.667,93.889,69.167,95,96.111,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.111,97.222,97.778,98.333,97.778,97.778,97.222,95.556,56.944,87.222,95.556,97.222,97.778,97.222,97.778,97.222,95.556,46.667,87.222,95.556,97.222,97.778,97.222,97.778,97.222,95.556,39.167,48.333,63.056,91.667,95.556,96.111,95,90,62.222,A
1272,65.556,91.667,95.278,95.278,88.333,60.833,40.833,35.556,31.944,52.778,87.222,95,96.111,96.111,92.778,60,42.778,36.389,45.833,52.222,64.722,85.833,88.056,84.444,65,51.111,40.278,43.889,50,58.889,91.667,95.556,96.111,95,90,46.111,41.111,46.667,51.944,91.667,95.556,96.111,95,90,52.778,38.333,43.333,48.611,58.889,68.056,91.667,93.333,89.444,57.778,35.278,39.722,45,50.556,60.833,91.111,93.333,89.722,65.278,33.056,36.111,40,46.111,56.111,91.389,94.444,93.056,90.556,30.556,32.778,35.556,38.889,50.278,91.389,94.444,92.778,67.5,B
1273,66.667,52.222,50.556,51.389,51.111,51.389,54.444,59.444,86.389,71.944,64.167,59.444,59.167,58.889,58.333,62.222,85,49.722,89.167,70.278,66.944,64.722,66.667,63.056,54.722,50,45,82.778,69.444,65.278,60.278,56.944,54.167,49.722,45.556,41.111,58.889,63.333,60.278,56.111,53.611,49.444,45.278,41.389,38.056,58.889,61.389,57.5,53.333,50.278,46.111,41.944,38.611,35.556,58.889,59.722,54.444,49.722,46.111,42.5,38.611,35.556,33.056,54.722,56.389,50.833,45.833,42.5,38.611,35.833,33.056,30.278,57.5,53.611,45.833,40,38.056,35,31.944,29.167,27.5,C
1274,31.111,40.833,45.833,49.167,55.556,87.778,61.389,58.889,62.778,70.278,60.278,56.944,58.611,65,92.5,75.833,69.444,60.833,86.389,77.5,70,86.389,71.667,93.056,91.111,51.111,45.278,71.944,93.889,89.444,63.056,59.722,56.389,49.167,45.556,39.722,66.389,62.5,57.778,55.833,51.667,47.778,43.056,40.278,36.111,63.889,58.889,53.333,50.833,47.222,43.611,39.444,36.944,33.056,61.389,55.278,49.444,46.944,43.611,40,35.833,33.611,30.556,58.333,51.389,45.833,42.5,38.611,35.833,32.5,30.833,28.333,52.222,45.278,40.278,37.222,34.167,33.056,30.278,28.889,26.111,D
1275,50.833,83.889,90.278,84.722,47.222,39.722,35.833,32.5,29.444,82.5,81.389,76.111,66.111,52.778,45,39.167,34.722,31.111,82.5,77.5,68.889,63.611,55.833,48.333,42.5,38.889,34.444,82.778,81.944,76.667,64.444,58.056,52.222,46.667,41.667,36.111,88.889,94.167,93.056,80,60.833,56.389,50,45.278,39.167,85.278,82.222,75.556,66.944,61.389,56.389,52.222,47.778,42.5,79.444,77.222,71.944,67.222,64.444,60.278,55.833,51.667,46.111,80.833,79.722,74.444,68.889,66.111,63.889,60.278,56.667,50.833,50.556,84.167,76.111,72.778,70.278,68.056,66.944,63.611,60.556,E
1276,30,33.889,41.111,52.222,69.167,86.389,77.778,39.167,33.889,36.111,42.5,75.556,94.167,95.278,95.833,93.611,60.833,41.667,38.889,85.556,92.778,95.833,94.444,94.167,95.556,91.667,60.556,67.778,91.667,94.167,93.611,93.333,94.444,94.167,93.333,88.889,88.333,93.889,93.611,93.056,93.611,93.333,95,94.167,93.889,93.889,93.889,94.444,94.444,94.167,93.333,95.278,94.722,93.889,92.778,93.611,95,94.722,95,93.333,95,94.722,94.167,88.611,94.444,95.556,94.444,95.278,95.278,94.444,95.278,92.5,39.722,85.278,93.056,93.889,93.611,94.167,95.278,92.778,56.111,F
1277,65,55,51.944,49.722,47.778,47.222,46.111,43.889,38.056,82.222,60.833,57.222,54.167,53.056,52.222,51.389,52.222,60.556,44.444,84.167,63.056,60,59.444,59.167,61.389,64.444,80.833,38.056,53.889,70,66.111,65.833,65.278,67.222,70.278,93.333,36.111,40.833,48.611,78.333,76.667,69.722,89.167,70.556,71.111,31.944,36.667,41.667,45.833,50.556,54.722,59.722,62.5,65.556,30.833,33.611,36.944,40.833,45,48.056,54.167,58.056,61.667,30.556,31.111,33.333,36.389,40.278,42.778,47.5,52.5,57.778,28.889,28.333,30.278,32.778,34.444,37.222,41.389,45.833,52.5,G
1278,30.556,35.278,38.056,41.111,43.889,45.833,50,72.778,55,36.667,41.667,45.556,47.222,50.278,53.056,57.5,55.833,44.444,46.944,48.889,50.278,52.222,55,59.722,74.722,49.167,43.056,70,58.889,56.111,58.056,58.333,60.833,62.778,44.722,39.722,83.889,67.5,63.611,63.056,64.722,66.111,53.611,44.722,39.444,63.889,74.444,70.556,68.889,70.278,81.389,48.333,43.333,38.056,45.278,86.389,73.889,72.222,71.944,77.778,46.667,40.833,35.556,40.278,52.5,75.833,74.444,73.056,51.667,42.222,36.944,32.778,35,41.111,87.5,77.778,85.833,46.111,36.667,32.778,28.889,H
1279,42.778,84.722,70.278,90.556,45.278,36.389,33.611,30.556,28.056,47.778,91.111,94.722,77.778,89.167,47.222,39.444,35,31.389,50.833,90.278,76.389,76.389,74.444,90.278,44.722,38.889,34.722,68.611,76.111,73.056,71.944,72.222,70.278,83.611,42.778,37.222,85,72.222,71.111,66.944,67.222,68.056,67.222,61.944,39.444,87.778,68.611,65,62.778,63.333,65.278,65,76.667,48.056,71.389,60,56.944,58.056,57.222,58.333,59.722,62.5,75,47.222,49.167,50.278,50.833,51.944,53.611,55.833,59.444,71.944,38.611,43.333,44.722,45.833,47.5,48.056,50.833,54.722,58.333,I
1280,91.389,92.222,89.722,90.278,91.667,93.611,92.5,65.833,49.167,90.833,87.222,90.833,91.389,93.333,94.444,94.722,77.778,90.278,51.111,59.722,64.444,67.5,70.278,73.056,86.944,85.278,89.167,45,53.056,58.611,63.333,66.944,70.556,75.278,78.333,77.5,41.944,48.333,54.444,59.167,64.444,68.611,71.667,81.111,46.667,38.611,44.167,50.556,55.556,61.667,66.667,68.889,55.278,43.056,35.556,40.833,46.667,53.056,58.611,63.889,70.833,45,38.889,32.5,38.056,43.611,50.278,58.333,67.222,73.056,41.111,36.111,29.444,33.333,38.889,46.389,57.5,80.833,43.056,37.222,32.778,J
1281,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,94.444,96.111,96.111,96.111,94.722,71.389,62.222,56.111,51.389,A
1282,29.722,32.778,35.833,41.667,52.778,91.667,94.444,93.889,80.278,33.611,36.944,41.667,47.778,55.833,80.556,90.556,94.167,87.222,36.944,40.556,45.556,51.389,57.778,68.889,86.667,94.444,94.444,39.722,43.611,48.611,53.889,59.444,66.667,86.667,94.444,94.444,41.944,46.111,51.111,56.111,61.111,66.389,86.944,94.444,94.444,43.889,48.889,53.889,58.611,62.5,91.667,95,95,87.5,45.833,51.944,56.944,61.111,64.444,91.667,94.444,93.889,80,49.444,55.556,60.833,64.444,68.333,92.5,94.444,93.889,80,55.278,61.389,65,78.889,93.889,92.5,51.389,43.889,35.278,B
1283,85.833,56.944,52.222,51.667,52.222,53.056,54.444,60,81.389,86.389,66.944,62.5,60,58.889,80.278,60.278,53.056,47.5,83.056,70,67.5,63.056,59.167,55.556,51.944,47.5,43.056,69.167,64.722,61.944,57.222,54.444,51.111,47.5,42.778,39.167,58.889,62.222,58.056,53.611,51.111,47.222,43.333,39.722,36.389,50,58.333,54.167,50.556,46.944,43.056,40.278,36.944,34.444,50.278,56.389,51.111,47.222,43.611,39.722,36.944,34.167,31.944,54.167,54.722,48.056,43.889,40.833,36.944,33.889,31.389,28.889,63.056,48.611,42.222,37.5,36.389,33.611,31.111,28.611,27.222,C
1284,61.944,55.278,50.278,48.889,50.833,50.833,53.056,56.111,65.833,85.833,89.722,63.333,60.833,83.889,96.111,68.889,64.722,86.667,86.111,94.722,72.222,93.333,64.167,65.278,94.444,61.667,44.722,82.5,65.833,64.167,60.833,58.056,55.556,50.556,45.278,39.722,79.722,62.778,60,55.833,52.222,49.722,44.722,40.556,36.111,77.5,59.722,55.556,51.389,47.5,45.278,40.278,37.778,33.889,59.167,55.556,51.389,48.056,43.611,40.556,37.778,35,30.556,58.333,52.222,47.222,44.167,40.278,36.111,33.333,31.389,27.5,54.167,45.278,39.167,37.778,35.278,33.333,30.556,28.611,26.111,D
1285,50.833,83.889,90.278,84.722,47.222,39.722,35.833,32.5,29.444,82.5,81.389,76.111,66.111,52.778,45,39.167,34.722,31.111,82.5,77.5,68.889,63.611,55.833,48.333,42.5,38.889,34.444,82.778,81.944,76.667,64.444,58.056,52.222,46.667,41.667,36.111,88.889,94.167,93.056,80,60.833,56.389,50,45.278,39.167,85.278,82.222,75.556,66.944,61.389,56.389,52.222,47.778,42.5,79.444,77.222,71.944,67.222,64.444,60.278,55.833,51.667,46.111,80.833,79.722,74.444,68.889,66.111,63.889,60.278,56.667,50.833,50.556,84.167,76.111,72.778,70.278,68.056,66.944,63.611,60.556,E
1286,28.611,31.667,34.722,37.778,41.111,46.389,74.167,93.333,91.667,32.222,35,39.444,43.333,50,76.111,93.333,95,94.444,35.833,38.611,43.611,57.5,92.778,94.167,95.833,95.556,94.444,37.778,42.778,85.833,93.056,95.278,94.167,95.278,95.556,93.611,42.5,74.167,93.333,94.167,94.167,93.333,95.278,92.778,93.056,73.611,93.611,95.833,94.722,95.556,94.167,93.889,93.611,93.333,92.5,94.167,94.722,95.556,94.444,93.611,95.278,94.722,92.778,94.167,94.167,93.611,94.722,90.278,94.722,95,95.556,91.111,94.444,94.722,94.722,74.444,74.167,96.111,95.833,93.889,61.389,F
1287,45.833,47.5,47.5,48.611,49.722,50.833,52.778,55.278,76.944,89.167,60,56.111,55,54.722,56.667,57.5,86.667,54.722,60.556,67.5,72.5,76.944,79.444,81.944,86.111,53.889,48.889,55.278,63.056,68.611,73.889,75.833,82.5,53.611,49.167,43.611,53.333,59.722,66.389,71.667,74.444,54.722,50.278,45,40.556,51.667,59.167,66.111,70.556,54.444,51.389,45.556,41.944,37.778,51.944,60.556,65.278,58.611,53.889,48.333,43.611,38.611,34.444,53.056,61.389,66.667,59.722,51.111,45,39.444,35.833,31.667,57.5,79.722,72.778,62.222,47.5,38.611,34.722,30.833,28.611,G
1288,43.611,45.556,46.389,47.222,48.333,48.056,50.278,52.222,58.889,65.833,55,52.222,52.5,51.667,52.778,54.444,58.056,72.222,90.278,63.333,60,58.889,57.5,59.167,61.111,61.944,53.333,66.111,69.722,65.833,63.611,65.278,64.167,64.444,79.444,43.889,50.556,89.167,69.167,68.889,66.389,67.222,80.833,46.389,41.111,47.222,87.778,72.5,71.389,70,68.333,56.111,42.222,37.5,46.389,85.556,76.944,75.278,72.5,87.778,43.889,39.167,35.556,44.167,62.778,78.611,77.222,89.444,45.556,40,36.389,33.333,40.278,50.278,78.889,88.611,47.778,39.444,35,31.944,30.833,H
1289,30.278,34.167,38.611,53.889,90.278,78.889,88.056,44.722,33.611,33.889,38.333,44.722,86.111,82.222,76.111,75.278,61.111,40.556,36.667,43.333,74.444,91.944,76.944,77.222,77.778,90.278,44.167,40.833,46.667,90,93.333,75.278,74.722,75,84.444,48.056,42.778,70,91.944,73.056,71.667,72.5,75,74.167,61.111,46.944,88.056,92.778,70.278,68.889,70,70.833,72.5,79.167,73.611,92.778,68.333,65,63.056,65.833,66.667,68.333,88.889,90,88.611,63.056,60.278,58.611,60.833,62.778,64.444,75.278,91.944,64.444,56.389,54.167,55.278,54.444,55.556,58.333,64.444,I
1290,28.333,30.556,35,56.111,91.944,94.167,93.611,93.889,92.778,31.667,35.278,74.167,93.333,95,93.889,94.444,93.889,89.167,35.833,44.167,86.667,93.333,95,94.444,93.889,94.167,85.556,39.167,48.611,61.667,73.889,79.444,81.944,82.222,83.333,81.667,42.222,48.889,57.5,68.056,73.611,78.333,80.278,82.778,74.444,43.611,52.222,59.167,66.389,71.944,76.111,78.889,74.444,35.833,47.222,54.167,60.556,67.778,72.222,75.833,76.944,39.444,31.944,51.111,58.611,64.167,70,68.056,43.333,40,33.611,30,56.111,63.889,56.944,45.556,41.667,38.056,34.722,30,27.5,J
1291,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,83.333,91.944,96.389,97.5,98.056,97.5,97.778,97.222,95.556,81.667,90.556,95.556,97.222,97.778,97.222,97.778,97.222,95.556,95,96.667,97.222,97.778,98.333,97.778,97.778,97.222,95.556,63.611,89.444,95.556,97.222,97.778,97.222,97.778,97.222,95.556,52.222,87.222,95.556,97.222,97.778,97.222,97.778,97.222,95.556,36.667,87.222,95.556,97.222,97.778,97.222,97.778,97.222,95.556,A
1292,40.278,51.944,87.222,95.556,97.222,97.222,97.222,97.222,95.556,53.611,63.889,89.722,95.278,96.667,96.667,95,86.389,81.944,94.444,96.667,97.222,97.222,97.222,96.667,93.333,84.722,77.778,83.889,90.556,93.056,95.556,96.111,96.111,94.167,86.111,81.111,80.833,88.333,91.667,95.278,96.667,96.667,95.833,95.278,92.5,81.667,88.056,92.222,96.111,96.667,96.389,93.056,68.889,62.778,90,94.167,95.556,96.111,96.667,96.389,93.056,63.889,55.556,94.444,96.667,97.222,97.222,97.222,96.667,93.333,60.556,50.833,94.444,96.667,97.222,97.222,97.222,96.667,93.333,57.5,45.556,B
1293,39.722,88.611,57.778,51.944,50.833,51.667,53.056,57.222,75.833,47.222,90.278,72.222,63.333,60.556,59.722,62.222,78.611,54.722,50,81.944,94.444,95.556,94.444,85.278,56.111,49.722,43.889,48.611,80.556,61.389,59.167,55.278,51.389,47.5,43.889,39.167,48.611,62.222,57.222,54.722,51.111,46.111,44.444,40.278,36.389,57.5,57.222,53.889,49.167,46.389,43.333,40,36.667,33.611,62.778,54.167,49.722,45,42.778,40.278,37.222,33.333,30.278,71.944,50.833,46.111,41.389,38.611,36.389,33.611,31.111,27.222,52.5,44.444,39.167,36.944,34.444,32.5,30.556,28.056,25.278,C
1294,45.833,47.222,48.611,49.722,50,51.389,53.611,59.444,76.944,69.722,58.333,55.556,60,91.944,66.111,63.889,65.556,80,91.389,69.722,68.889,86.111,75.278,79.444,72.778,85,45.833,72.222,94.167,91.944,64.167,62.5,58.056,51.667,46.111,40,66.389,63.889,60.278,58.056,53.611,48.611,44.444,41.389,36.389,63.056,60.278,55.278,52.778,48.611,44.444,40.833,37.778,33.611,60.833,56.389,50.833,47.778,44.167,40.833,37.222,34.722,31.111,58.333,52.222,45.556,43.333,40,37.222,33.611,31.667,28.611,55.278,46.667,40.278,38.611,36.111,33.889,30.556,28.889,26.111,D
1295,87.778,79.722,66.944,51.389,43.333,39.444,36.111,33.056,29.167,81.111,75.556,65.556,57.222,50,45,40.278,36.667,32.222,80,77.5,71.944,60.833,55,49.722,45.278,41.389,36.389,75,93.611,93.889,87.5,59.722,55.556,51.111,46.667,41.389,64.167,88.056,84.444,76.389,64.167,59.444,55.833,50.556,45.556,61.111,84.722,80.833,74.722,68.333,64.167,61.389,57.222,53.056,62.5,84.722,78.889,74.444,70.833,66.389,65.556,63.333,66.389,48.889,89.722,79.167,76.111,74.167,71.944,72.222,73.889,80.556,33.056,50.833,92.5,78.611,77.778,76.389,77.5,79.444,94.444,E
1296,30,32.5,35.833,38.889,42.5,53.611,90,93.889,94.167,33.611,36.944,40.833,45.833,76.944,93.056,93.889,94.167,94.444,36.944,40.278,47.5,89.167,93.889,93.056,93.611,93.611,94.167,40.556,51.389,90.556,93.611,93.889,92.778,93.333,94.444,93.333,51.111,88.611,93.889,93.611,94.444,93.056,94.722,93.889,93.333,88.611,95,95.833,95.278,94.167,94.167,94.722,94.722,91.944,93.611,95.556,94.167,95.556,93.611,95,95.556,94.722,83.889,92.778,93.889,92.5,94.444,76.111,93.889,92.778,92.222,48.611,93.611,94.167,94.167,75.833,65.278,82.222,93.333,84.444,41.944,F
1297,83.333,60.556,52.222,50.833,50.556,48.889,48.333,48.056,46.944,75.833,68.333,61.389,58.611,56.667,56.389,56.389,57.5,90.278,88.056,71.667,68.333,64.722,63.333,63.889,64.444,95,90,54.167,66.667,70.833,69.167,68.333,68.889,85.278,61.389,48.889,48.611,56.111,65,71.389,76.389,85,53.611,49.444,43.611,45,53.333,60.278,67.5,71.389,53.056,48.333,43.056,38.889,42.778,51.389,60.833,70,53.333,49.722,44.722,40,35.833,39.722,50,63.056,79.444,52.5,47.222,41.944,36.944,33.333,34.167,43.611,79.444,57.5,48.611,40.278,35.833,33.056,29.167,G
1298,36.667,41.667,43.333,45.278,45.278,48.056,49.167,51.944,66.389,47.222,48.056,49.167,50,51.667,51.944,52.778,66.667,46.944,63.333,56.944,53.889,54.722,54.444,55.278,68.056,49.167,43.889,66.944,63.333,60.833,60,60.556,65.278,51.667,46.111,40.556,65.556,68.056,66.111,64.444,66.111,55,46.944,43.056,39.444,51.111,74.167,70.833,69.444,83.889,48.333,44.167,38.889,36.667,48.056,87.222,73.889,73.889,49.444,44.722,41.667,37.222,34.444,45.833,84.167,78.889,55.833,45.278,41.111,38.611,34.722,32.778,41.667,84.167,82.5,46.389,41.111,36.944,34.722,32.5,30,H
1299,29.444,31.944,34.444,46.667,61.667,80.278,86.389,39.444,33.889,31.944,36.111,43.611,87.5,93.056,79.167,77.778,55.833,38.889,35,41.111,74.444,92.222,83.056,76.111,77.222,81.111,42.5,39.444,46.667,90.833,93.333,75,75.556,75,89.444,46.667,42.222,54.444,90,72.222,71.111,72.5,73.889,73.333,58.889,45.278,85.278,93.056,70.556,69.444,69.444,70.278,72.222,80.556,50.556,87.778,67.5,66.111,65.278,66.389,67.778,68.333,89.167,84.444,88.611,63.611,61.389,60.833,60.556,62.778,65,79.167,88.611,60,57.222,54.444,54.722,53.889,55.833,57.778,61.389,I
1300,50,89.444,95,96.389,96.111,95.833,96.111,95.833,92.778,92.222,95.278,95.556,96.389,95.278,95.556,95,93.611,88.889,93.056,95.278,95.278,95.833,95.278,95,87.778,89.444,51.111,61.111,73.056,77.5,79.444,81.944,83.333,83.889,60,42.222,56.111,64.444,70.278,76.111,78.889,80.556,79.722,42.222,38.056,54.444,62.222,68.611,73.056,77.222,76.944,42.222,39.167,35.278,52.222,61.111,67.778,72.222,84.444,42.222,39.167,35.833,32.5,53.333,62.778,67.778,54.167,41.667,37.778,34.444,32.222,30.556,54.167,65.278,50,40,36.667,34.167,31.944,29.167,27.5,J
1301,32.222,36.944,41.944,48.611,87.778,95,96.111,95,90,36.667,45.278,75.833,94.444,96.111,96.667,96.667,95.556,90.556,53.333,92.222,96.111,97.222,97.222,97.222,97.222,95.556,90.556,88.333,95.556,97.222,97.778,97.222,97.778,97.222,95.556,90.556,94.444,96.111,97.222,97.222,97.778,97.778,97.222,95.556,90.556,55.278,64.167,79.167,94.444,95.556,96.389,96.667,95.556,90.556,40.833,49.722,74.167,94.167,96.111,96.389,96.944,96.389,93.056,35.833,40.556,46.111,79.167,95.556,96.389,96.944,96.944,95.556,31.667,36.111,39.444,43.056,53.056,88.889,94.444,94.444,90,A
1302,93.889,95,93.889,83.889,53.889,38.056,33.611,30,27.222,66.667,91.667,95,95.556,92.778,51.111,38.889,34.167,30.278,58.056,91.667,95,95.556,92.778,55.278,43.333,37.5,33.056,54.167,91.667,95,95.556,92.5,56.667,48.333,40.556,35,52.222,91.667,95,95.556,92.778,58.889,51.667,44.167,37.222,49.167,91.667,95,95.556,92.5,65,54.722,46.944,38.611,38.056,91.944,95.278,96.111,95,92.5,78.333,51.111,40.278,34.167,45,73.889,93.889,95,93.889,83.889,58.889,41.667,31.111,36.111,43.889,60,91.667,95,95.556,92.778,43.611,B
1303,43.333,47.222,48.056,48.611,50,51.111,53.611,59.444,75,87.222,58.611,55.833,54.722,55,57.5,59.444,88.333,55,87.778,68.611,63.611,61.944,61.944,82.222,84.444,50.556,44.444,86.389,93.611,91.944,64.722,60.833,55.556,51.111,46.389,41.667,82.222,71.667,63.333,59.167,55,50,46.667,42.778,38.611,83.056,66.389,60,55.833,51.111,46.944,43.333,39.167,36.111,58.889,70.833,56.111,51.111,47.778,43.611,39.722,36.111,33.889,58.889,58.611,53.056,47.222,43.889,40,36.389,33.333,31.111,58.889,56.944,48.611,42.222,39.167,35.833,32.778,30.278,28.611,C
1304,67.5,55.556,52.5,50.833,51.111,52.222,52.778,57.778,76.389,86.111,65.833,61.667,61.111,63.889,95.278,80,73.056,84.722,91.667,72.5,69.722,69.167,65.278,64.167,61.944,54.722,46.111,81.111,68.056,65.556,61.944,58.889,55.556,51.389,46.111,41.389,79.444,65,62.222,58.056,54.167,50.556,46.944,41.944,37.778,79.444,62.5,59.167,54.444,50.278,46.667,43.611,39.444,35.833,79.444,60.278,55.833,50.556,46.389,43.333,40.556,36.389,33.333,79.444,58.056,52.5,46.389,42.5,39.167,36.944,33.333,29.722,74.444,54.722,46.389,40.556,37.778,35.278,33.333,30.556,27.778,D
1305,28.889,32.222,36.111,40.833,71.944,75.278,71.667,58.889,36.111,33.333,37.5,43.889,76.667,76.389,70.278,63.056,53.333,43.056,38.333,45.278,56.944,82.222,81.944,70.278,61.667,53.333,45.556,44.444,56.389,83.333,84.722,82.778,78.611,61.944,55.278,48.889,77.5,84.167,82.778,79.444,75,67.222,61.111,55,48.333,83.333,83.333,80.556,78.333,73.056,66.111,61.389,56.111,49.167,82.5,82.5,79.722,76.944,72.222,67.222,63.333,58.889,51.389,78.056,80.278,79.444,76.944,73.611,71.111,66.667,62.5,55.278,36.667,85,79.444,76.667,75.556,73.333,71.944,68.333,63.889,E
1306,30.556,34.722,39.722,49.167,76.389,93.889,95.278,94.722,89.722,33.889,40.278,73.889,93.611,95.833,95.833,94.444,95.556,91.667,38.611,74.167,93.333,95.833,95.278,93.889,94.722,94.167,92.222,53.333,90.833,93.889,94.444,95.278,93.056,95.278,94.167,94.167,90,93.889,94.444,93.889,94.722,93.889,94.444,94.444,93.611,92.5,93.333,94.722,95.556,94.444,92.778,95,95.278,93.611,94.167,95.278,95.278,96.111,95,93.333,95.278,95,92.222,93.889,95.278,94.167,95.833,73.889,85.556,95,94.167,90.278,92.778,94.722,95,71.111,61.667,67.778,94.722,94.722,80.278,F
1307,67.5,55.556,51.944,51.111,51.389,51.667,52.5,55.833,75.833,86.389,65,61.667,60,58.889,60,59.722,90.556,83.333,75,69.167,66.667,65,63.611,95,81.944,85.556,50.556,46.667,55,64.722,68.056,73.056,75.556,77.222,82.222,47.222,41.944,48.056,54.722,61.944,66.944,72.5,79.722,47.5,44.167,38.611,45.556,50,57.778,63.889,69.444,71.944,46.111,41.389,35.833,40.833,46.944,54.444,62.778,76.389,48.611,44.444,38.889,33.611,36.667,43.333,50.278,61.111,58.333,46.944,41.111,36.389,29.167,33.333,37.222,43.333,65.833,51.944,42.778,35,31.667,G
1308,30.556,35,38.889,40.833,42.778,44.722,46.111,47.778,46.944,36.944,42.222,45.278,45.833,48.056,49.167,54.167,49.722,42.222,48.889,49.722,49.167,52.778,53.333,55.556,61.667,42.5,38.333,66.944,60.278,56.944,57.778,58.333,61.667,47.222,42.5,37.5,73.889,66.944,64.722,64.722,65,78.056,44.722,40.833,35.556,75.556,72.778,70,68.889,75.278,45.556,42.778,39.167,33.889,76.389,73.889,72.222,85,45,42.222,39.167,36.111,33.056,85,77.5,75,54.722,42.778,39.444,35.556,33.056,30.556,73.333,76.944,59.444,41.944,38.056,36.111,33.611,30.556,28.611,H
1309,30,33.889,40.556,61.944,89.722,59.167,39.167,34.167,30.833,34.722,38.889,74.167,93.611,80.556,91.944,53.889,39.444,35.833,37.778,48.611,90.833,78.056,78.611,90.833,79.444,44.167,38.611,42.5,69.722,74.444,76.389,76.389,77.778,89.444,49.167,41.111,46.111,86.111,74.167,73.889,72.5,72.5,91.667,51.389,44.444,49.444,72.5,71.389,68.333,68.333,67.5,69.167,61.944,47.5,73.611,69.444,66.111,63.611,63.611,63.889,64.722,87.222,49.722,90.278,65.278,59.444,57.222,57.222,58.333,60.833,76.667,53.889,84.722,51.667,49.444,50.278,51.389,53.056,54.444,56.944,78.889,I
1310,31.111,45.278,78.056,95,96.111,95.833,97.222,97.222,94.444,40.556,91.111,95,95.833,94.444,93.611,95.556,95.556,92.778,48.056,91.389,96.111,96.944,96.389,95.556,96.111,95.278,92.5,49.722,65.556,78.611,94.167,95.833,96.111,96.667,91.111,90.278,49.722,60.278,68.333,75,78.611,81.667,84.444,87.5,82.222,50.833,58.889,66.667,71.667,76.667,80.556,81.111,80.556,38.333,51.667,60,66.389,71.944,75.833,78.611,55.556,40.556,33.889,54.167,61.389,67.778,73.333,79.444,44.444,40,35,31.667,56.667,65.278,72.778,55,41.389,38.056,35,31.944,28.889,J
