rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
2333,96.667,97.778,97.778,96.389,45.833,39.167,35.278,31.944,29.444,85.833,75.556,76.944,95.833,95,44.444,39.722,35.278,32.5,59.444,64.444,70.833,77.5,94.167,50.833,43.611,38.889,35.278,47.222,55.278,65,78.056,91.667,56.389,47.5,41.667,38.056,40.278,47.5,57.778,94.167,86.667,60,51.944,46.111,40.278,36.667,41.944,46.944,94.167,88.333,62.778,55.556,50,43.056,34.444,38.611,42.222,46.667,94.167,93.889,60,53.889,46.667,31.667,35.278,38.056,41.389,45,94.167,94.444,62.222,52.5,28.611,31.111,34.167,36.667,39.444,42.222,61.944,96.111,95.556,C
2334,92.5,91.111,78.333,58.611,51.111,44.722,40,34.444,30.278,87.5,84.167,76.667,66.944,62.222,55.278,49.167,40.556,34.444,86.389,83.611,80,75.278,75.833,97.778,97.778,95.556,39.167,86.944,85,83.333,81.389,89.167,97.5,98.333,97.5,93.056,96.667,87.5,86.667,87.222,92.778,97.778,98.333,97.5,96.667,95.278,88.333,88.333,90.278,94.167,97.778,98.056,97.5,95.556,80,96.944,90,92.5,92.222,98.611,97.778,97.222,86.944,39.444,90,97.778,93.611,94.167,97.5,98.333,96.111,41.667,33.333,39.722,90.833,97.222,98.333,97.222,93.056,44.167,34.167,D
2335,43.889,85.556,97.222,97.778,98.333,97.222,92.778,51.667,42.778,95.556,98.333,98.889,98.889,99.444,98.889,98.889,97.778,96.389,97.222,98.333,98.889,98.333,98.889,98.056,96.667,75,63.056,97.222,97.778,98.333,97.778,96.389,81.944,73.611,66.111,55.278,95.556,97.778,97.222,91.944,83.889,79.167,73.056,63.333,51.667,94.444,98.056,98.333,98.333,98.056,94.444,75.278,64.444,49.722,96.944,98.333,98.889,98.611,98.889,98.611,97.222,77.778,45,96.667,98.056,98.889,98.333,98.889,98.056,97.222,67.778,34.444,96.389,98.333,98.333,98.333,98.333,96.389,48.611,35.833,29.167,E
2336,58.611,95.833,96.667,90,46.667,41.111,34.444,31.667,28.611,81.111,97.5,97.222,98.333,96.389,94.444,41.667,34.444,31.667,96.111,97.778,98.056,97.222,98.056,83.333,80.556,39.722,34.444,96.111,97.222,97.778,96.111,82.778,77.222,67.778,50.833,39.444,96.111,96.667,97.778,95.556,80.556,74.167,66.111,54.722,45,95.833,97.222,97.778,93.611,79.722,74.444,67.5,59.722,49.167,95.833,97.778,97.5,92.222,81.389,76.944,71.667,65.556,55.556,95,97.778,97.5,96.667,82.222,79.444,77.5,79.167,93.611,96.111,98.333,98.889,98.889,98.889,98.889,98.333,95.833,42.5,F
2337,34.722,42.222,50,91.111,86.111,49.722,41.944,35.278,31.667,43.056,50.833,59.722,75.556,92.778,59.722,51.389,41.944,36.111,53.056,60.556,66.944,75.278,93.889,95.833,63.889,58.889,41.111,79.722,70.556,72.778,76.667,96.944,97.778,97.778,97.222,87.778,96.389,83.333,79.167,81.667,90,98.611,98.333,97.778,96.667,96.111,90.833,84.722,84.444,86.944,90.556,95.833,96.389,96.667,94.444,97.778,88.889,87.778,88.889,90.833,93.611,94.722,95.556,93.333,97.222,98.889,90.278,89.722,90.833,92.5,97.222,54.722,93.056,57.222,97.5,97.778,98.889,97.778,96.111,45.556,34.444,G
2338,36.667,48.889,96.944,97.222,98.333,98.056,97.778,89.444,33.889,83.889,97.222,98.333,98.889,97.778,98.889,98.056,96.389,42.222,96.111,98.333,98.889,98.889,98.889,98.889,97.778,96.667,49.722,96.944,98.333,98.889,98.333,98.889,97.778,97.778,96.667,51.111,96.389,97.778,98.889,98.889,98.889,80.278,80,95.833,51.944,43.611,53.333,58.889,60.556,65,70.833,79.722,89.722,52.5,37.5,43.056,48.889,52.5,58.056,65,89.722,68.611,54.167,33.333,37.5,42.5,45.278,50.278,56.944,91.944,68.056,58.056,30,33.333,37.5,40,42.778,46.667,90,93.611,69.722,H
2339,96.111,95,63.611,53.611,49.722,46.944,44.167,39.444,33.333,61.667,90.833,69.167,60.833,56.389,54.722,49.722,46.944,41.667,57.222,93.611,74.444,75.556,98.333,98.889,98.333,97.778,96.667,54.722,95.833,83.333,96.111,96.667,88.333,68.333,61.389,53.611,53.056,95.556,89.167,93.333,96.667,83.889,60.833,53.056,44.167,51.667,96.667,91.944,94.722,96.667,93.889,54.444,46.667,39.444,50,96.667,93.056,95,96.667,93.889,48.056,41.667,35.833,41.944,95.556,93.889,94.722,95.556,54.444,41.389,36.389,32.5,34.167,87.222,96.667,96.667,87.222,38.611,35.556,32.5,29.444,I
2340,34.444,38.889,46.667,58.333,93.333,51.667,40.833,35.556,31.667,40.278,47.5,54.722,63.889,92.5,92.778,49.167,41.667,35.833,46.389,55.278,61.389,68.056,79.444,93.056,92.778,48.056,39.722,60.278,65.278,69.444,73.056,78.889,85.278,96.111,94.167,44.722,96.667,97.778,98.611,98.889,82.778,85.833,88.333,97.778,84.444,96.389,97.778,98.333,98.333,99.444,89.167,89.444,89.722,96.667,96.944,97.778,98.333,98.611,99.444,97.5,92.5,91.944,95,64.444,91.667,98.056,97.778,97.778,98.611,94.722,96.944,55,73.056,97.5,98.333,98.333,98.333,98.333,96.111,46.944,33.889,J
2341,37.222,84.444,97.778,97.778,98.333,97.778,97.222,46.111,35.278,53.056,96.944,98.333,98.889,98.333,98.889,98.333,95,43.611,95.556,97.778,98.889,98.889,99.167,98.889,98.056,97.222,90,96.111,97.778,98.333,98.333,99.444,98.056,98.333,97.778,96.667,96.111,97.778,98.333,98.333,99.444,97.222,98.333,97.222,96.667,96.111,97.778,98.333,98.333,99.444,97.778,98.333,97.5,96.667,94.444,97.5,97.778,98.889,99.444,98.889,98.056,97.778,93.611,48.056,95.278,98.333,98.889,98.333,98.889,98.333,95.833,50.278,34.722,43.333,95.278,97.778,97.778,96.944,79.444,41.944,32.5,A
2342,95.278,98.333,98.056,92.5,90.278,97.778,91.111,40.556,33.889,62.778,74.444,80.833,83.056,85.556,87.5,91.389,90.833,39.444,58.333,67.5,73.611,80.278,83.056,85.833,87.5,91.389,55.833,57.5,66.111,73.056,79.444,83.333,85.278,88.333,89.444,92.778,58.056,67.778,75.556,82.222,85.833,86.667,89.167,90,93.889,63.333,91.389,97.5,98.611,98.889,98.056,98.889,95.556,94.444,95.556,97.5,98.889,98.889,98.889,98.889,97.778,96.111,46.111,95.556,98.056,98.889,98.056,98.889,98.333,96.944,64.167,35.278,53.889,96.389,97.778,97.778,97.222,86.667,43.056,35.833,30.833,B
2343,92.778,97.222,97.778,96.389,43.611,38.611,35,31.944,29.444,88.056,86.389,87.778,96.111,87.778,44.167,38.889,35,32.222,80.556,78.333,84.167,87.222,91.667,50,43.056,38.056,35.278,59.444,74.167,87.778,93.333,86.111,55,48.056,41.667,37.5,43.889,83.889,96.667,96.111,69.167,58.889,52.5,46.667,40.556,39.167,44.444,88.889,96.667,94.444,62.5,56.111,50.556,43.611,35.556,40.278,43.889,49.167,94.444,95.556,61.111,55,47.5,31.944,36.111,39.722,43.056,46.944,58.056,95.833,78.889,55.556,28.611,31.667,35,37.778,40.833,43.889,50.556,95,94.167,C
2344,93.333,63.611,58.889,56.944,57.222,60.833,97.5,96.389,48.889,93.333,71.944,67.5,66.111,68.889,96.111,97.778,97.778,94.444,93.333,76.389,74.167,72.222,76.389,84.167,97.222,97.778,96.111,93.333,80,79.444,78.889,81.111,86.667,92.5,97.5,95.556,80,91.667,81.111,82.5,83.333,88.056,90.556,97.222,93.889,71.944,96.667,83.889,85,85,88.611,89.444,96.389,52.222,41.389,93.889,86.667,86.944,87.5,90,91.111,93.056,40.278,37.5,58.889,96.944,97.778,89.167,97.5,94.167,42.222,34.722,31.944,38.611,67.778,96.667,96.944,93.889,39.167,33.889,30,D
2345,43.611,51.667,61.389,85.833,91.667,95.278,96.667,96.389,83.056,96.111,97.778,76.111,83.611,89.722,91.944,93.889,93.889,94.167,96.111,97.5,91.667,88.611,90.278,91.111,93.056,92.778,93.056,94.444,97.222,95.278,92.5,92.778,93.056,92.778,93.333,49.722,63.056,89.444,97.222,98.056,95,95.833,65.833,54.722,44.722,61.944,75.278,86.389,96.111,95.833,75.278,58.611,49.167,40.556,86.667,97.778,97.778,98.333,97.778,96.111,55.278,42.778,36.111,93.889,97.778,98.333,98.333,98.333,96.111,42.778,36.667,31.667,84.444,97.222,97.778,97.778,94.722,43.611,35.556,32.222,29.444,E
2346,93.333,97.222,97.778,96.389,56.389,51.667,47.222,40.278,29.722,97.222,97.5,98.889,98.333,98.611,67.5,74.444,96.667,40.833,97.222,98.333,98.889,98.889,98.889,98.889,98.056,97.222,87.778,97.222,97.778,98.611,97.778,98.333,95.278,86.111,81.944,60.556,97.222,97.222,98.333,97.222,97.778,86.389,81.944,72.778,58.611,97.222,98.056,98.056,97.778,97.778,93.333,82.778,76.389,63.333,93.056,97.778,98.889,98.889,99.444,98.611,97.778,97.778,95.556,46.389,96.944,98.333,98.611,98.333,98.889,98.056,93.611,43.333,34.722,43.889,92.778,97.222,97.5,94.722,51.667,40.833,33.889,F
2347,38.611,49.444,89.444,89.444,54.167,45.556,38.889,34.444,29.167,46.667,57.5,89.444,90,66.389,54.722,46.667,40,33.056,57.222,65.833,91.667,97.222,98.333,97.5,94.444,49.167,37.778,96.944,75.278,85,98.333,98.611,98.333,97.778,97.222,49.722,95.278,87.222,85.278,95,98.056,98.889,97.778,97.222,87.222,95,93.333,89.167,91.667,95,96.667,97.778,97.222,89.444,92.778,94.444,91.389,93.333,93.889,96.389,95.833,96.389,87.222,53.056,96.389,98.333,94.167,94.167,95.833,96.111,96.944,47.778,32.778,45.833,91.944,97.222,98.333,97.778,95.556,46.944,34.167,G
2348,35.556,41.944,89.444,97.222,98.056,97.778,95.556,41.389,33.889,41.944,94.167,98.333,97.778,98.333,95,97.222,62.222,38.611,95,96.944,98.889,97.778,98.889,98.889,86.389,90.556,42.222,97.222,97.222,98.889,98.333,98.333,86.944,78.889,95,46.111,97.222,97.778,98.333,98.333,98.333,71.389,71.944,96.944,49.444,95.556,97.778,97.778,61.944,61.944,64.444,66.667,94.722,86.944,40,46.944,50.833,54.444,55.833,58.611,61.944,79.167,88.611,33.889,39.722,43.056,47.222,50,51.667,55.833,62.222,91.667,29.167,34.167,37.5,39.167,43.611,44.444,47.5,51.944,91.111,H
2349,95.278,75,50.556,46.944,45,42.222,38.889,35.278,31.111,91.111,71.111,58.056,53.611,51.111,48.333,44.444,40.556,33.611,91.389,71.944,65.278,59.444,57.222,54.444,50.833,47.778,40.278,80.833,97.5,97.5,95.556,61.944,60.278,58.889,57.5,55.556,81.111,97.222,97.778,97.778,95.556,75.833,66.111,60.833,53.889,81.111,96.667,97.778,97.778,96.667,84.722,58.611,50.833,41.944,86.944,96.667,97.778,97.778,96.667,81.389,49.444,43.333,36.389,81.111,97.222,97.5,97.778,95.278,50,42.778,38.056,33.611,38.333,96.111,96.667,91.944,45.556,41.111,36.944,33.889,29.444,I
2350,32.778,36.667,43.056,54.167,91.944,79.167,66.667,41.667,34.167,37.778,43.056,50.556,60.278,92.222,79.444,63.333,50.556,40.556,42.5,50.278,57.5,65.556,83.889,94.722,66.389,55,44.722,48.889,59.444,66.111,70.833,77.222,94.444,95.833,76.944,50,95.556,97.778,98.889,82.222,80.833,85.278,96.389,97.778,83.889,96.667,97.778,98.333,98.333,99.444,87.222,88.889,98.333,96.667,96.944,97.778,98.333,92.778,99.444,93.333,91.667,90.833,96.111,51.944,67.222,82.778,91.389,96.111,96.389,93.056,96.389,55.278,40.278,57.778,96.944,97.778,98.333,97.778,96.111,44.444,32.778,J
2351,32.778,37.778,45.833,95.278,97.778,97.222,91.389,43.611,35,37.778,47.778,95.833,97.778,98.333,98.333,97.778,92.5,41.111,42.778,94.722,97.222,98.889,97.222,98.611,98.056,96.944,87.222,80,96.944,97.5,98.889,98.333,98.889,97.778,97.778,95,95,97.778,97.222,98.333,99.444,97.222,98.056,97.5,93.889,96.111,97.5,97.778,98.056,98.333,97.778,97.778,96.667,87.778,96.389,97.778,98.889,98.333,98.611,98.333,97.778,96.667,46.944,48.611,96.667,98.333,98.056,98.333,98.333,97.5,64.444,35.278,35.278,40.833,49.722,95.833,96.944,93.889,46.111,36.944,30.556,A
2352,96.667,98.056,86.389,85.556,86.111,87.778,98.333,96.389,44.722,73.333,74.722,76.389,80.556,83.056,85.278,87.5,88.889,93.611,55.833,64.444,71.944,76.389,82.778,85.278,88.056,89.722,91.944,51.667,60.833,68.889,75,83.333,86.389,88.889,90.833,91.389,50.278,59.444,69.444,84.167,96.111,97.222,98.333,97.778,95.278,46.944,58.611,94.444,98.333,97.778,98.333,98.333,97.778,86.944,43.056,70.278,97.5,97.778,98.333,97.778,98.056,94.444,41.389,39.167,87.778,97.778,97.778,98.333,96.667,96.667,45,34.722,33.333,41.944,91.389,97.222,97.5,93.889,40.556,34.722,30.556,B
2353,31.944,35.833,44.444,91.667,97.222,98.333,97.778,94.722,35,35.833,43.333,91.111,97.778,97.778,98.333,95.833,97.222,45.833,41.667,53.611,94.444,98.333,95.278,94.444,95.278,95.833,49.444,47.778,57.778,75,85,91.667,94.167,94.444,90.833,50.278,54.444,65,96.944,97.778,98.333,94.722,95.833,65,51.667,94.444,98.056,98.333,98.333,98.056,97.222,71.944,62.778,53.333,97.222,97.778,98.333,97.5,96.667,78.889,71.667,64.444,54.722,96.667,93.889,60.556,63.611,95.833,78.889,74.167,68.056,58.611,39.167,45.556,48.611,51.389,87.222,97.222,97.222,96.389,69.722,C
2354,95,95,62.222,50,46.389,41.667,37.778,33.056,29.444,89.722,82.222,69.167,59.722,55.556,50,43.889,37.222,32.778,91.667,80,73.889,68.056,68.611,97.222,96.944,64.167,36.111,85,81.944,79.444,97.778,98.611,97.778,97.778,96.944,61.389,95,85.278,86.944,98.056,99.444,97.222,98.333,97.222,95,96.111,88.611,90.556,95.556,99.444,96.944,98.333,97.5,95.833,89.722,90.278,92.222,96.389,98.056,98.333,97.778,97.5,91.667,41.667,94.444,93.333,96.389,97.778,98.611,98.333,94.722,40.278,33.056,39.167,63.889,96.667,97.222,96.944,77.5,39.444,32.222,D
2355,44.167,95.833,98.056,98.889,98.611,98.611,98.889,97.222,93.611,95.278,97.778,97.778,98.611,99.444,98.333,98.056,97.778,96.111,96.111,97.5,97.5,98.333,98.333,97.5,97.778,96.944,66.389,88.056,97.5,98.611,98.056,98.333,98.333,96.667,69.444,52.5,60.556,72.5,92.778,97.222,96.944,92.778,71.944,60.556,50,57.5,87.778,96.944,97.778,97.778,95.278,73.889,60,46.389,58.056,94.167,98.333,97.5,97.778,98.333,97.5,73.611,41.944,80.278,96.667,98.333,97.5,97.778,98.333,96.389,66.944,34.444,33.611,89.444,97.222,98.056,97.778,96.944,78.056,33.611,30,E
2356,42.5,94.444,98.056,98.333,98.333,98.611,97.778,89.444,31.944,93.333,96.667,98.889,98.611,98.611,98.889,97.222,94.722,43.333,96.667,98.333,97.778,97.778,98.889,96.389,92.222,65,49.444,97.222,97.5,98.056,97.5,97.222,86.111,73.333,63.889,52.5,96.111,97.5,97.778,96.111,85.833,80.278,74.722,65.833,55.833,96.111,97.5,97.778,95.556,85.833,81.944,78.611,74.167,67.778,96.111,97.778,98.056,98.333,87.778,85.278,84.722,97.222,96.667,93.889,97.778,98.889,98.889,98.889,98.889,97.5,96.667,53.056,40.278,95.278,98.056,98.333,98.333,97.778,93.333,44.167,35.833,F
2357,35.833,41.944,49.167,72.778,92.778,55.556,43.889,35.556,31.389,42.5,51.389,58.889,91.111,89.167,65.556,55,43.056,36.111,59.722,63.611,68.333,95.278,98.056,98.056,97.5,92.5,40,97.222,78.889,76.667,86.111,98.333,98.611,97.778,96.944,65.278,96.111,88.611,82.222,85.833,96.389,98.611,98.333,97.222,94.444,96.111,91.111,87.5,87.778,92.778,94.167,97.778,97.222,95.278,95.833,91.944,90,90,92.778,93.611,95.833,96.667,94.444,49.167,96.111,91.667,92.222,91.667,94.167,94.444,96.111,50.833,36.944,48.056,97.222,97.778,98.333,97.778,96.111,46.667,33.611,G
2358,43.889,96.389,97.778,98.333,97.778,95.556,48.333,33.611,30,95.278,98.333,98.889,98.056,98.611,97.778,95.278,41.111,34.167,96.667,97.778,98.889,97.222,98.889,97.222,95.278,48.333,39.444,95,97.5,98.889,97.5,98.889,73.889,95.556,52.778,43.333,42.778,51.667,57.222,58.889,62.5,66.111,92.5,89.444,45.556,37.222,42.5,48.889,51.944,56.667,60.556,68.333,89.722,47.5,34.167,38.333,43.056,46.667,49.722,54.722,62.778,92.222,50,31.389,34.444,38.611,41.667,43.611,47.778,53.889,93.333,54.444,27.5,30.833,33.889,36.667,38.333,41.111,43.889,71.389,87.222,H
2359,95.556,92.778,59.167,52.5,50,47.222,43.333,38.889,33.889,63.611,91.389,65.833,60.278,56.667,55.278,50.556,48.611,41.667,57.222,87.5,83.333,97.222,97.5,92.778,70,66.389,63.333,53.333,86.667,90.556,96.667,95,70.556,63.611,56.944,48.333,51.111,86.667,92.222,96.667,94.722,68.333,57.222,49.444,40.833,48.889,85.833,93.056,94.722,95.833,71.111,50.833,43.889,37.5,46.111,85.556,93.056,93.611,94.444,51.667,45,39.167,33.611,42.778,86.667,95,94.722,66.111,42.778,39.167,34.167,31.667,35.833,87.222,96.111,90.833,40,36.944,34.722,31.667,27.778,I
2360,87.778,64.444,52.5,46.667,43.889,39.167,36.667,33.333,29.167,91.944,93.333,61.667,55.278,50.556,46.944,41.667,37.222,32.222,62.5,73.333,83.889,95.278,96.389,59.167,50,43.333,36.389,61.111,71.111,80,86.111,89.722,92.778,95.833,93.889,42.222,63.333,93.889,97.222,98.611,98.889,95,94.722,94.722,95,94.444,96.944,85.833,81.667,99.444,98.333,96.944,95.833,94.722,97.222,97.222,76.667,74.444,99.444,98.333,98.056,97.5,95.833,95.556,95,62.5,65.278,92.5,98.611,97.778,97.778,95,39.444,46.389,50.556,53.889,65,96.389,97.222,95.278,40.556,J
2361,38.611,51.667,96.944,97.778,98.333,98.056,97.778,89.444,37.5,84.444,97.778,98.333,98.889,98.333,98.889,98.333,97.778,87.778,94.167,98.056,97.778,98.889,99.444,98.889,98.056,97.778,94.167,96.111,97.778,97.778,98.889,99.444,98.889,98.333,97.778,95,96.111,97.778,98.056,98.333,99.444,98.056,98.333,97.778,95.278,96.111,97.778,97.778,98.333,99.444,97.778,98.333,97.778,95,96.667,97.778,98.889,98.333,98.889,98.333,97.778,96.667,52.222,88.333,97.778,98.611,98.056,98.611,98.333,96.667,56.944,36.944,40.278,57.222,96.667,97.778,97.778,96.944,73.889,38.333,31.667,A
2362,33.889,40,51.111,92.778,96.667,95.556,47.222,38.333,32.778,39.167,46.389,55.556,67.5,77.222,95.278,96.111,56.111,37.778,42.5,49.444,58.056,66.667,73.611,79.167,93.056,94.722,45.833,45.556,53.333,60,67.778,73.056,78.333,81.111,92.5,86.667,48.889,57.222,64.444,70.556,75.556,78.889,81.944,83.611,94.444,54.722,65.556,69.722,74.722,77.5,80.278,82.5,84.167,94.722,96.667,98.333,98.889,98.889,98.889,98.889,98.333,96.667,46.111,97.222,98.333,98.611,97.778,98.889,96.944,93.611,43.056,36.389,95.833,97.778,98.056,97.222,90.556,46.944,40.833,36.389,31.389,B
2363,32.5,43.333,95.278,97.222,98.333,98.056,97.778,89.444,32.778,38.611,95.833,98.333,97.5,98.333,97.222,95,91.111,40.833,51.389,91.944,98.056,97.5,92.778,92.778,95,91.111,45.556,54.722,67.5,81.111,85.556,89.722,91.667,93.611,72.778,47.778,59.722,70.833,90,97.222,97.222,94.444,92.778,60,49.722,94.444,97.778,98.333,98.333,97.778,93.333,70,60,51.389,97.222,97.778,98.333,97.5,95,76.389,69.722,61.944,53.333,97.222,97.778,60,60.278,91.389,80,72.5,65.556,57.5,48.056,50.278,51.111,51.111,52.778,59.167,96.667,94.167,68.611,C
2364,93.333,78.889,59.722,50.833,46.667,42.778,38.333,34.167,28.889,81.389,74.167,64.722,57.5,52.5,48.889,44.167,37.778,33.056,78.333,73.056,68.056,63.056,58.611,56.667,53.611,48.056,38.333,79.167,75.833,72.222,69.167,66.667,66.667,80.833,96.389,93.056,91.111,78.889,76.944,75,76.111,76.389,85.833,96.944,94.444,92.222,80,79.444,78.611,80.278,82.778,86.944,94.722,95,43.056,88.333,81.389,80.833,83.611,84.444,88.889,92.222,96.111,35.556,42.222,94.444,97.222,86.111,86.944,89.722,92.5,90.278,31.667,35.278,40.556,48.611,94.444,97.5,97.778,95,40,D
2365,36.389,42.778,51.389,97.222,97.222,98.056,97.778,97.778,84.444,51.389,96.389,97.778,97.778,98.889,98.333,98.056,97.778,96.111,96.667,97.778,98.056,98.333,98.889,97.222,98.333,97.222,92.778,96.111,97.222,98.889,98.333,98.889,98.611,97.222,77.778,60.278,62.778,90.833,97.222,97.5,97.222,88.056,77.5,68.333,58.056,59.167,78.056,95.278,97.778,97.778,96.944,81.944,70.833,57.778,80.556,96.944,98.333,98.889,98.056,98.889,98.333,96.111,67.778,80,96.944,97.222,98.889,98.333,98.889,97.778,97.5,93.889,31.944,90.556,97.778,98.611,98.333,98.333,98.333,97.222,47.222,E
2366,95.556,97.778,97.778,96.667,66.667,51.667,41.389,34.167,30.278,96.944,98.056,98.889,98.333,98.889,98.333,95.556,38.333,34.167,97.222,97.778,98.889,97.778,98.889,98.333,96.667,55.556,39.167,97.222,96.667,98.333,96.667,95,84.722,76.944,57.5,45.833,95.556,96.111,97.222,95.833,86.389,80.278,72.778,61.111,50.833,94.167,96.111,96.111,95.556,86.111,81.111,76.111,67.778,58.333,81.111,97.5,98.056,98.889,98.333,92.778,82.222,97.778,96.389,41.667,95,98.333,98.611,98.333,98.889,98.056,93.333,45.278,34.167,43.333,91.389,97.222,97.778,95.556,48.611,41.389,34.444,F
2367,33.056,40.556,95.278,98.333,87.778,98.333,98.056,97.778,87.222,41.944,55,91.111,97.222,98.333,97.222,94.444,89.444,57.222,50.556,61.944,74.167,86.389,93.889,90.833,82.5,72.222,57.5,63.056,69.167,76.667,82.5,94.167,88.056,83.889,79.444,69.722,97.222,82.222,82.222,84.167,88.611,97.778,98.333,97.778,96.667,96.389,89.167,86.111,87.5,89.722,92.778,98.333,97.5,94.167,93.056,97.222,90.278,90.556,90,91.389,92.5,96.944,65.556,40.833,94.722,98.333,92.5,91.667,92.5,92.5,95.833,40,33.333,39.444,62.5,96.667,97.778,97.778,95.556,41.389,32.222,G
2368,44.722,93.889,97.5,95.833,98.611,93.611,96.389,98.056,94.444,96.667,97.778,98.889,95.278,90.833,93.333,98.056,97.5,94.444,96.667,98.333,98.889,94.167,86.111,97.778,97.778,96.667,67.222,96.667,97.778,98.889,90,78.056,79.722,81.111,97.222,50,50.556,60,64.722,68.056,71.667,75.833,79.722,94.167,46.667,42.778,49.167,55.556,60.833,67.222,73.333,90.833,87.778,44.444,37.778,42.778,49.444,54.167,62.5,71.667,92.222,48.611,41.667,33.333,39.167,42.222,48.056,56.944,83.056,75.833,45.278,37.778,29.444,34.167,36.389,40.833,46.111,92.778,63.333,38.889,31.944,H
2369,95.556,86.389,59.444,52.778,50,47.222,43.333,39.167,33.611,71.389,94.167,66.111,61.389,57.5,56.389,53.056,49.167,41.389,81.111,97.778,98.333,98.889,98.889,98.889,98.889,98.333,96.667,60.833,96.389,97.5,96.111,74.167,69.722,66.111,61.944,56.111,56.389,96.111,97.222,95.833,71.667,64.722,58.611,53.333,45.278,72.222,96.944,97.222,96.389,71.667,59.722,52.5,47.222,40,48.056,96.111,97.222,97.222,86.667,54.167,47.5,41.667,36.389,38.611,95,97.222,96.667,60,47.222,42.222,37.5,33.056,31.944,46.944,96.111,94.722,45.833,39.722,36.389,32.778,29.167,I
2370,82.5,73.889,48.889,45.556,41.389,39.444,35.278,31.944,28.056,58.056,92.5,76.667,53.611,49.167,45.278,40.833,35.833,31.389,58.333,68.611,82.778,95,96.667,86.389,48.333,41.389,34.722,59.444,69.167,76.667,82.222,86.667,90.833,92.778,92.5,38.889,64.167,73.056,78.056,83.889,86.944,89.167,91.389,91.944,93.333,97.222,97.778,90,88.056,99.444,98.333,94.722,93.333,95.278,96.944,97.778,81.667,81.389,87.5,98.333,98.056,96.111,94.722,46.944,55.833,65.278,77.778,87.5,96.389,97.5,96.389,60.556,36.944,44.167,53.889,91.389,96.667,95.833,51.667,42.5,34.167,J
2371,33.889,42.778,95.278,97.778,98.333,97.778,97.222,55,37.222,42.5,95,98.333,98.889,98.333,98.889,98.333,95.556,51.111,65,96.944,98.611,98.889,98.611,98.889,98.611,97.778,91.944,95.556,97.778,98.889,98.889,99.444,98.889,98.611,97.778,96.111,95.556,97.778,98.889,98.889,99.444,98.889,98.333,97.778,96.111,96.667,98.056,98.889,98.889,99.444,98.889,98.333,97.778,96.667,97.222,98.333,98.889,98.889,98.889,98.889,97.778,96.667,53.889,96.111,98.333,98.889,98.611,98.889,98.611,97.222,55.556,36.944,55.278,96.389,97.778,97.778,97.222,84.444,44.167,36.667,31.667,A
2372,38.611,53.056,94.722,96.667,87.222,46.944,40.833,36.111,31.389,45.278,55,76.944,96.111,96.667,83.889,48.333,41.944,35.833,48.611,57.5,67.778,76.944,86.667,96.389,95.833,50.278,40.278,51.111,60,68.056,75.556,80.278,84.167,95,96.111,53.333,55.556,63.889,70.833,76.389,81.111,84.444,86.944,95,95.556,64.167,95,97.778,81.944,83.611,85.556,87.5,94.722,95.556,97.222,98.333,98.889,98.889,98.611,98.889,90.556,97.5,87.778,97.222,98.333,98.889,98.611,98.889,98.611,97.222,67.778,40.278,84.444,97.778,97.778,98.333,97.778,97.5,73.889,38.056,32.5,B
2373,36.944,94.444,98.056,98.333,98.333,98.333,96.111,45.556,31.389,80.556,96.667,98.333,98.889,96.389,96.389,98.333,95,38.611,90.278,96.667,98.611,97.778,94.444,94.167,93.611,95,45.833,58.611,94.167,98.333,90.556,90.278,91.111,95.278,74.722,49.167,56.667,68.056,80,84.722,87.778,89.167,93.611,63.333,51.389,57.778,67.5,75,81.667,85.556,95.556,73.611,64.722,53.611,60.833,70.833,77.5,94.167,96.389,86.389,75.556,69.167,59.167,73.889,97.5,98.611,60.278,60.278,62.222,98.056,81.111,71.667,94.722,56.111,53.611,52.5,51.944,50.833,51.111,54.444,57.222,C
2374,31.111,34.722,38.889,44.167,92.222,97.222,97.778,96.667,54.722,34.722,39.444,44.444,52.222,96.111,97.222,97.222,97.222,95.278,38.611,44.444,50,59.722,93.889,96.667,97.778,97.778,95.278,41.389,48.056,54.722,62.778,89.444,91.944,93.333,93.611,92.778,46.389,55,60.833,66.944,75.278,84.444,88.333,90.833,84.722,60,64.167,67.778,72.778,76.667,81.944,86.389,93.056,45.556,94.444,76.389,76.111,75.833,79.444,83.056,83.333,61.389,38.889,50.556,96.944,81.111,80.833,81.389,83.333,91.389,40.278,34.444,38.889,57.222,96.667,97.222,96.389,52.5,40.556,34.722,30.556,D
